mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,mzo,mzoscan,sn
77.80518636,77.80406425,77.8058489,70.656,64.197,75.436,710.808799,702.7809418,185.4067078,77.8058489,121,106
80.0232255,80.02282369,80.0238774,57.357,49.438,64.197,112592.2707,112500.0785,14590.67188,80.02282369,103,626
80.02335628,80.02322306,80.02372477,42.828,37.908,49.438,12607.52484,12543.99095,1948.416016,80.02345872,89,83
102.0537384,102.0533402,102.0542978,63.386,56.607,73.906,5563.920492,5233.90611,733.3701172,102.0537945,114,14
128.0516918,128.0497756,128.0519995,71.486,67.326,84.335,4331.22687,3920.050522,872.4851685,128.0517439,123,7
174.0756375,174.0742309,174.0760934,51.777,48.658,58.107,42517.25724,42014.79935,12667.75098,174.0757766,97,99
174.1473873,174.1463592,174.1482986,56.607,50.177,62.597,3593.165303,3400.84482,716.0039673,174.1475062,103,28
174.1472166,174.1459893,174.1480433,68.976,62.597,75.436,2173.480766,1987.097714,332.9484863,174.1462667,117,13
181.0715259,181.0706947,181.0717794,61.837,55.847,68.126,470573.3435,470474.3037,100349.4922,181.0714909,111,2592
181.0708696,181.0706025,181.0712211,42.828,37.908,55.847,30623.75269,30487.5719,4367.362793,181.0707226,88,67
229.1217577,229.1196888,229.123017,69.816,58.847,75.436,7448.924007,6842.154527,764.2313843,229.122056,121,8
232.1073001,232.1065577,232.1086025,54.317,49.438,59.597,44226.36527,39125.45456,7338.355469,232.1070093,100,13
245.5067046,245.5044066,245.5080001,68.976,61.837,73.906,3441.600449,3387.140682,525.8501587,245.5065891,122,23
262.3514765,262.3483501,262.353568,64.997,57.357,73.906,6859.936667,6730.871462,871.2012329,262.353568,112,52
273.4541538,273.4528586,273.454751,63.386,57.357,70.656,30295.30982,30200.62793,5699.922363,273.4537524,115,417
277.2140471,277.2128316,277.2146663,63.386,57.357,72.316,8745.51149,7512.696551,1164.413696,277.2146663,112,14
277.21485,277.2131195,277.2178444,51.777,46.988,57.357,5206.408195,4394.595561,1072.2146,277.2146198,96,13
288.015857,288.0130364,288.0186614,69.816,67.326,73.906,796.0539576,790.2964576,249.8827209,288.0141367,121,152
324.9474414,324.943341,324.9497614,70.656,64.197,76.965,762.821377,749.2054994,132.3302765,324.9497614,122,16
335.7344146,335.7322757,335.7362376,68.976,64.197,75.436,960.3740683,929.3559689,297.5639343,335.7362376,118,20
343.1390004,343.1374621,343.1411511,72.316,69.816,76.196,2072.405896,2024.798538,615.175293,343.1395964,123,12
349.1279116,349.1249959,349.1305587,70.656,67.326,73.906,2816.027723,2760.338531,628.12323,349.1249959,122,12
350.7061878,350.7047243,350.7075017,67.326,59.597,73.906,10788.30762,10723.13663,1875.762451,350.7064456,118,153
353.0759353,353.0723095,353.0785812,67.326,61.097,76.965,2209.10828,2080.061597,364.1026001,353.0763426,116,12
369.7646331,369.7639658,369.7651796,64.997,58.107,71.486,83108.39208,82908.98287,13010.02734,369.7639658,116,500
376.3309109,376.3277959,376.3324664,61.097,55.847,75.436,8096.045852,8078.023972,961.0515747,376.3319094,109,110
377.1099171,377.1057191,377.1117791,66.497,57.357,76.196,8203.510914,6646.069746,1134.727661,377.1084401,115,8
381.1433773,381.1382427,381.1469278,69.816,58.847,76.965,5452.054343,4473.794081,777.5620728,381.1443901,121,6
391.3576946,391.3567081,391.3595646,64.197,58.107,71.486,15481.13385,15465.20222,2294.842529,391.3567081,111,378
398.1108899,398.1081497,398.1151473,70.656,64.197,76.965,3556.277813,3202.487975,801.5523071,398.1081497,122,9
431.6267996,431.6259918,431.627401,65.747,58.847,73.136,26053.87744,26024.46045,4200.087402,431.6266579,117,419
440.3122376,440.3076838,440.3141034,63.386,58.107,70.656,18019.83483,17700.47931,3802.101318,440.3127118,113,67
452.1663399,452.1651178,452.1677332,62.597,55.847,73.906,30248.06633,27795.30213,3744.60083,452.1658472,111,19
460.1795694,460.177876,460.1802869,71.486,65.747,73.906,1371.443728,1278.27651,401.815979,460.1801505,124,7
475.3052238,475.3027264,475.3078258,70.656,67.326,76.965,1405.012761,1356.04126,308.306366,475.3061592,120,11
479.3056379,479.3036975,479.30765,64.997,58.107,72.316,21295.64458,20046.1509,3389.174561,479.3066509,117,28
502.2520765,502.2493675,502.2558269,71.486,68.126,77.735,2444.200162,2384.018078,743.7888184,502.2511868,123,21
522.3685895,522.3648615,522.3722835,68.126,61.837,73.906,2058.881911,1939.340591,318.7183838,522.3722835,117,8
551.3907302,551.3854911,551.3928677,64.197,57.357,70.656,5066.430183,4693.06035,1039.873169,551.3928677,114,11
556.4265434,556.4225174,556.4309968,72.316,69.816,73.906,1760.712997,1697.149342,637.0303955,556.4242539,123,9
558.2693956,558.2654467,558.2735224,70.656,63.386,75.436,1658.470616,1496.415185,361.1616821,558.270272,122,6
614.9359228,614.9325598,614.9429516,65.747,59.597,73.136,15849.43487,15778.02249,2680.47998,614.9351233,118,113
639.9414248,639.9386135,639.9453959,64.997,61.097,71.486,7152.453829,6975.467685,1484.036865,639.9386135,116,31
647.4639737,647.4606383,647.4674672,71.486,65.747,73.906,1723.362142,1708.343602,680.9187622,647.4606383,123,36
647.9376561,647.9292901,647.9423294,67.326,59.597,75.436,8029.938863,7896.742919,1192.979736,647.9369947,118,45
651.9676637,651.9651209,651.9701027,67.326,61.097,73.906,7500.059004,7448.247897,1362.623413,651.9676889,118,134
653.904104,653.9009511,653.9065443,66.497,61.837,73.906,1803.370872,1792.106472,303.4732361,653.903979,116,302
655.926591,655.9230976,655.9354731,68.976,64.197,73.906,993.4044435,984.5045268,260.9850159,655.9249699,117,260
656.3136352,656.3073632,656.3154957,70.656,66.497,76.965,2133.273883,2081.658234,437.0802002,656.3137838,122,19
661.4827164,661.4790685,661.4845615,67.326,61.837,73.906,7653.82179,7595.8745,1445.8125,661.4830068,118,86
661.9539034,661.9497896,661.958022,68.126,61.837,73.906,9364.511565,9163.367116,2000.130615,661.9565005,119,56
662.4558408,662.4541361,662.4604348,68.126,63.386,73.906,5658.412332,5538.594225,1156.960815,662.4541361,120,47
679.9331082,679.9280402,679.939627,70.656,66.497,75.436,1256.927241,1244.255853,300.4880981,679.9285079,120,35
700.4045926,700.4018856,700.4060585,67.326,59.597,73.906,31480.21893,30469.70085,4618.879395,700.4059219,119,36
701.4067386,701.4046713,701.4087554,66.497,60.337,73.906,12124.65955,12111.88873,1783.59082,701.4070416,117,1783
739.0041924,739.0009243,739.0113984,70.656,67.326,78.525,728.2750484,721.8756198,196.5086517,739.0032395,124,75
749.4514147,749.4434384,749.4562711,69.816,63.386,73.906,1087.090624,1040.160705,203.6567535,749.4548997,120,8
753.0188323,753.0106882,753.0217905,69.816,67.326,73.906,864.2386904,858.4811904,268.4641418,753.0185271,120,267
1187.81727,1187.813044,1187.82903,70.656,66.497,73.906,1036.216458,1029.63068,282.5143738,1187.817576,125,282
47.96620273,47.96580953,47.9663619,56.607,41.158,71.486,66291.52223,66038.58634,7558.322266,47.96619623,103,447
59.96591115,59.96572756,59.9661875,57.357,50.177,64.197,23022.19171,22980.57931,3193.309082,59.96603092,105,388
59.9659705,59.96518547,59.96619927,42.828,37.908,50.177,3537.04788,3500.249265,464.4481812,59.96598276,88,56
65.99289624,65.99239503,65.99312914,56.607,41.158,71.486,25970.23676,25939.11066,2898.231445,65.99287331,104,827
78.78988936,78.78935107,78.79036437,57.357,49.438,64.197,24228.68832,24205.17668,3321.735352,78.79036437,103,425
78.79001938,78.78955356,78.79026284,42.828,39.488,49.438,2593.736823,2578.678636,413.0226135,78.79011015,89,53
95.76191795,95.76137534,95.76259842,69.816,66.497,74.666,3430.383766,3423.031666,694.616272,95.76202287,119,694
98.04833555,98.04747224,98.04919437,69.816,66.497,74.666,2284.953532,2277.601432,474.9194946,98.04919437,121,474
160.0418831,160.0411793,160.0424085,73.136,70.656,74.666,335.2349476,331.0802876,166.2950439,160.0424085,125,23
199.1731364,199.171932,199.1748605,72.316,66.497,74.666,536.1128686,511.301451,141.7353363,199.1739953,123,7
208.1420406,208.1401367,208.1439032,68.976,61.097,74.666,5948.480123,5850.828305,864.7840576,208.1414699,120,34
243.0865544,243.0856577,243.087073,61.837,56.607,68.126,392467.5819,392339.7864,118696.7031,243.0864676,111,2783
265.1426618,265.1418128,265.1444157,64.997,61.097,74.666,27005.91906,26767.92086,3625.658691,265.1426901,112,58
295.2243727,295.2221648,295.2276137,63.386,49.438,74.666,9332.372299,8441.558357,990.2575684,295.2239191,113,21
323.4705388,323.4701545,323.4710526,65.747,58.847,73.136,50163.42388,50132.21805,8239.975586,323.4710199,117,1298
328.2276079,328.2253014,328.2298858,70.656,64.197,76.196,6600.757301,6168.121811,1622.76355,328.2253014,121,14
340.2386755,340.2374677,340.2404646,72.316,64.997,76.965,4774.308286,4613.41077,793.8075562,340.2374677,124,12
364.3296764,364.3287196,364.3318782,67.326,61.097,74.666,3551.091078,3516.541272,486.5332947,364.3287196,118,52
370.1272145,370.123066,370.1296479,71.486,68.976,77.735,2069.930185,2046.2528,527.791687,370.1262678,122,28
386.1255191,386.1240899,386.1273848,64.197,58.107,73.906,10814.40674,9853.085983,1687.288086,386.1254622,113,13
406.3287058,406.3260146,406.3323932,51.777,39.488,61.097,16317.99032,14480.81262,1732.566406,406.3286499,93,7
424.3206746,424.3185087,424.3228067,68.976,61.097,74.666,6037.287516,5801.311504,790.9219971,424.3213118,122,16
471.1368334,471.1310995,471.1394934,68.126,61.837,77.735,11393.05729,11215.67057,1277.768799,471.1377807,117,37
483.3376956,483.3334757,483.3415139,67.326,59.597,74.666,4373.409191,4320.036748,542.8027344,483.3334757,116,45
511.2765512,511.270827,511.282042,69.816,66.497,74.666,1948.773061,1780.050126,424.4906616,511.2754787,121,12
539.3642696,539.3610312,539.3687646,68.976,63.386,75.436,2312.1912,2215.741883,464.3600464,539.3629537,117,20
593.9134764,593.9063048,593.9148026,70.656,66.497,76.965,882.5200173,839.7575115,256.8919678,593.914612,122,8
627.3803766,627.3779691,627.3845283,68.976,61.837,76.196,3901.741756,3751.179281,738.3049927,627.3821695,120,25
628.4182976,628.40532,628.422217,67.326,61.837,74.666,4113.304386,3279.597468,740.3218994,628.4191095,116,7
635.3814464,635.3751471,635.3838947,51.777,46.168,58.107,7315.603486,6359.958336,1420.539917,635.3793745,96,10
648.4786143,648.4746419,648.4812326,64.997,61.097,71.486,4825.855864,4521.781185,941.1279297,648.4805736,115,6
648.9372367,648.9292474,648.9431966,67.326,63.386,74.666,1338.338602,1287.891149,259.9477844,648.9357593,117,10
652.466778,652.462681,652.4724627,67.326,61.837,79.315,4552.43596,4438.457036,844.1658325,652.4661352,116,38
808.41682,808.4107739,808.4284543,71.486,67.326,77.735,689.1003477,640.4311174,140.0785065,808.4131914,124,6
53.03801481,53.03751689,53.03861827,62.597,58.847,68.126,534.6102768,356.3077174,133.0932465,53.03785803,112,7
54.00586118,54.0052278,54.00636388,69.816,56.607,75.436,879.3837141,842.5624575,156.8921967,54.00556818,119,13
76.0748472,76.07421642,76.07520406,69.816,62.597,75.436,2662.418127,2565.176821,424.3260193,76.07482336,120,19
97.04667617,97.04597691,97.04703315,69.816,65.747,75.436,37556.1468,37547.26522,7074.884766,97.04677875,120,7074
109.0384292,109.0376895,109.0391871,71.486,66.497,77.735,1000.873151,863.6575137,198.3813019,109.0382162,125,8
134.0859394,134.085351,134.087021,73.136,69.816,75.436,1745.982969,1741.165827,442.9859619,134.0855024,127,442
147.0920164,147.0909984,147.0927702,49.438,43.668,55.097,2504566.492,2504185.337,1519090.375,147.0927702,94,21364
147.0914056,147.0899267,147.0914588,36.339,30.419,43.668,2072308.523,2071947.678,760841.5,147.0913934,78,10700
147.0901839,147.0898888,147.0906026,67.326,55.097,75.436,51862.09995,51229.01867,7710.177246,147.0899405,114,29
148.0939165,148.0927229,148.0942676,49.438,43.668,55.097,214428.2049,214207.023,114271.9766,148.0942676,94,2018
148.0937663,148.0934189,148.0939586,36.339,30.419,43.668,216580.1761,216385.7365,77842.39844,148.0939586,78,1375
170.1160322,170.1153332,170.116649,68.126,61.097,75.436,5936.468033,5688.853542,1002.138855,170.1157076,119,24
189.1286948,189.1263396,189.1305894,69.816,61.837,79.315,2784.093856,2517.551577,366.4733582,189.1284969,123,9
199.0853725,199.0844725,199.0861494,64.197,58.107,70.656,12355.00244,11916.81217,2977.452393,199.0851654,113,35
229.095927,229.0950247,229.0971366,51.777,46.168,58.847,8190.364199,7564.054379,1599.122437,229.0956951,99,15
242.0712634,242.0690612,242.0741496,73.136,68.976,78.525,1938.849222,1907.772989,399.8578796,242.0690612,127,12
246.8457816,246.8452337,246.8468161,64.997,58.847,71.486,39746.24997,39629.09539,7539.744141,246.8458394,116,186
248.2453493,248.2445499,248.2465487,68.976,61.837,75.436,7805.777926,7792.978867,1289.434448,248.2449789,122,1288
279.2296279,279.2279155,279.2311258,58.847,46.168,71.486,9984.391097,6699.459687,981.3493042,279.2299586,109,13
313.1130717,313.1106888,313.1146473,69.816,59.597,75.436,12271.37352,11677.19268,1397.329468,313.1121567,121,13
334.4774594,334.4765438,334.4793839,68.976,59.597,75.436,5872.551991,5603.026936,791.8053589,334.4766855,119,20
390.3549205,390.3544618,390.355208,64.197,57.357,71.486,61282.62237,61150.51139,9136.015625,390.3550879,114,561
426.2967167,426.2953556,426.2982147,69.816,63.386,75.436,4718.498632,4386.913515,699.8824463,426.2968748,120,11
431.1569173,431.152362,431.1610034,71.486,68.976,78.525,3301.303459,3093.81719,690.8892212,431.1575334,122,9
432.9271694,432.9259015,432.9289326,71.486,61.837,75.436,2183.210411,2170.411353,303.1478882,432.9263608,122,302
436.3753171,436.3729526,436.3772631,70.656,66.497,75.436,1994.948828,1986.822465,328.6912537,436.3766045,120,328
463.4149459,463.4105434,463.4184018,69.816,62.597,76.965,2431.192523,2407.741389,398.2447205,463.4138449,119,71
483.2895949,483.2868424,483.2915976,68.126,61.837,75.436,7513.009864,7360.571005,1036.484131,483.286938,116,25
501.2305954,501.2264663,501.2332455,73.136,66.497,78.525,913.4387674,883.3848506,286.4351196,501.2332455,123,13
566.2213464,566.2134899,566.2256135,73.136,68.976,78.525,643.450725,562.2860234,163.6594696,566.2256135,125,6
569.4582282,569.4564165,569.4594437,55.847,49.438,61.837,306927.4325,305450.3583,82545.5,569.4594437,103,243
575.2069516,575.2050482,575.2090744,73.136,71.486,78.525,449.0381521,433.69877,171.1804962,575.2071586,126,10
591.3592014,591.3552673,591.3645672,36.339,26.529,44.498,19195.28689,18622.14077,5004.092285,591.3593092,78,74
591.3538715,591.352689,591.3584121,50.927,44.498,57.357,12090.23678,11581.81474,2081.258057,591.353145,96,30
636.9509915,636.9478513,636.9581879,68.126,61.837,76.196,15796.02219,15502.97829,2012.641846,636.9505067,119,56
638.4672157,638.4663245,638.467652,64.997,58.847,71.486,79578.00856,79335.5154,17449.5957,638.4674695,115,363
658.4708866,658.4675837,658.4729588,68.976,63.386,75.436,7935.993665,7840.098643,2154.795654,658.4729588,120,93
660.9811166,660.9781108,660.9831308,67.326,61.837,74.666,30463.11063,30387.34679,5455.027832,660.9831308,120,221
696.4335105,696.4310478,696.4350551,39.488,33.949,46.988,54859.5463,54039.74473,7636.888672,696.4339557,83,41
696.4336933,696.4314919,696.4355582,53.507,46.988,58.847,33280.21541,32484.8966,3784.73877,696.4323202,100,20
718.0255642,718.0221757,718.0302806,73.136,70.656,76.965,632.3785756,627.6468256,266.288208,718.0302806,126,62
718.4545986,718.4524974,718.4567104,64.197,57.357,71.486,33929.92843,33518.76781,5222.407227,718.4544629,114,128
1051.519868,1051.513446,1051.52608,73.136,68.976,81.845,1538.662035,1515.78157,349.1054993,1051.522784,124,18
52.01775823,52.01737136,52.01834486,68.976,58.107,78.525,7186.155833,7029.076996,782.8947754,52.0176964,120,58
183.0504095,183.0488219,183.0523986,71.486,65.747,76.965,591.6271311,580.0557227,117.2656937,183.0502397,123,18
193.1603935,193.1582072,193.1613074,56.607,47.818,63.386,6410.611765,5899.058652,983.3913574,193.161277,103,10
194.0109988,194.0103891,194.0119234,70.656,65.747,76.196,3537.767117,3528.121886,727.5826416,194.0110048,120,727
210.1113631,210.1105932,210.1117896,68.126,61.097,76.196,42313.46086,39838.59271,5776.787598,210.1113517,119,17
301.2035187,301.202152,301.2045785,71.486,66.497,76.196,10109.90213,9773.366532,1865.874634,301.2036753,121,8
308.1369837,308.1353526,308.1383171,51.777,45.338,57.357,10698.40912,10106.71631,1901.011963,308.1383171,100,14
308.1370142,308.1359232,308.1378964,62.597,57.357,68.976,12538.74701,11834.7459,2017.779663,308.1359232,112,15
314.3394226,314.3381372,314.3416961,66.497,53.507,83.485,16187.34041,14712.14764,1470.374146,314.3400271,118,16
342.3707432,342.3701223,342.3714113,65.747,58.847,73.136,31227.95536,31006.93174,4781.113281,342.3710225,115,212
363.3273073,363.32655,363.3282112,67.326,60.337,75.436,22991.11644,22852.75307,2904.48584,363.3276043,119,72
377.2399461,377.2388349,377.2414715,70.656,61.097,78.525,5631.206819,5341.173787,588.1837769,377.2396546,122,8
430.9580097,430.95763,430.9587272,65.747,58.107,73.136,82100.31308,81896.86423,12806.26074,430.95763,117,505
431.2922043,431.2915637,431.2931691,65.747,58.107,72.316,67570.82553,67237.15206,9908.913086,431.2916003,117,144
432.5937572,432.5918245,432.5955222,69.816,61.837,76.196,3134.87269,3121.311413,354.2672729,432.5939234,124,87
434.2162178,434.2142907,434.2193642,72.316,65.747,79.315,5160.232947,4519.580471,730.1848145,434.2155001,123,7
436.2478016,436.2447592,436.2513949,73.906,67.326,76.196,1109.782237,1038.425564,313.102417,436.2447592,128,11
445.6339269,445.6320602,445.6355938,68.976,59.597,75.436,7318.078311,6697.76615,1087.442017,445.6337278,119,23
445.9670803,445.9652678,445.967992,68.976,61.097,75.436,6001.798094,5705.665541,855.9029541,445.9672206,119,28
446.1950968,446.1891372,446.1978289,71.486,64.997,78.525,3808.385242,3432.046784,509.5192261,446.193828,124,10
455.1462434,455.144098,455.1490301,73.136,70.656,78.525,876.9246752,861.5595412,248.8419495,455.1465451,124,18
462.4117887,462.4103658,462.4129384,69.816,62.597,76.196,8516.582878,8503.783819,1087.500122,462.412273,123,1087
480.7983036,480.795146,480.8036475,64.197,55.847,73.136,3924.076915,3191.783658,827.9123535,480.7997629,112,14
608.3708182,608.3678503,608.3759874,65.747,58.847,75.436,41567.89205,34595.13528,3929.441895,608.3678503,115,11
646.9629875,646.9545343,646.9656192,72.316,68.976,76.196,9146.861688,8941.089775,2107.30127,646.9656192,122,13
650.9634112,650.9617816,650.9657899,67.326,61.097,74.666,21726.52479,21531.77753,4144.171875,650.9623803,118,147
660.4801892,660.4777585,660.4813695,67.326,61.097,74.666,96981.24674,96393.21301,15934.10938,660.4810254,120,165
