PeakID,Scans,RT left(min),RT (min),RT right (min),Precursor m/z,Height,Area,S/N
1956,264,0.3489333,0.5929833,0.7969667,331.3384,30669.65039,125525.1328,4783.046
1957,264,0.5259833,0.5929833,0.6581333,332.3395,3692.93335,12740.23926,66.01572
1958,264,0.5069833,0.5929833,0.7278,333.3175,1628.446777,6315.07373,159.7666
1959,264,0.4714833,0.5929833,0.8776166,342.2625,20268.96289,112567.6328,132.915
1960,264,0.41365,0.5929833,0.6581333,346.2206,29889.09766,133336.5938,168.8808
1961,264,0.5398167,0.5929833,0.6859667,349.2215,3108.1604,16166.91797,19.43914
1962,264,0.5259833,0.5929833,0.7278,352.1643,4476.588867,19195.81836,18.70093
1963,264,0.44215,0.5929833,0.7831333,356.3507,21518.02539,89435.34375,3413.873
1964,264,0.1554,0.5929833,0.7969667,357.3544,5191.299805,21336.10938,891.0892
1965,264,0.5259833,0.5929833,0.7969667,358.3657,54506.53906,220904.2188,6336.982
1966,264,0.5259833,0.5929833,0.7969667,359.3695,12596.125,51548.84375,1934.001
1967,264,0.2939,0.5929833,0.7969667,360.371,2183.896484,8725.261719,334.9208
1968,264,0.5259833,0.5929833,0.6581333,371.2247,5276.124512,22976.26953,28.06166
1969,264,0.4278167,0.5929833,0.7831333,374.362,25923.06055,101487.5938,2798.532
1970,264,0.5259833,0.5929833,0.8109667,375.3659,6736.99707,25586.86719,379.4181
1971,264,0.5398167,0.5929833,0.7694666,376.3661,1141.765991,4272.276855,114.9631
1972,264,0.1500667,0.5929833,0.6581333,384.7704,100018.1016,405237.0313,10649.33
1973,264,0.5259833,0.5929833,0.6581333,385.7741,11043.36426,46029.03125,961.7649
1974,264,0.3382833,0.5929833,0.7416334,389.1949,3313.850098,15181.23828,31.45202
1975,264,0.5069833,0.5929833,0.8109667,390.3572,1153.407837,4770.595703,105.5442
1976,264,0.5069833,0.5929833,0.6581333,391.2564,10510.59961,42791.08594,149.9367
1977,264,0.2830833,0.5929833,0.6453,397.7938,2293.613037,10258.93555,551.3798
1978,264,0.5069833,0.5929833,0.7694666,400.1619,4284.899902,18594.34375,22.27739
1979,264,0.5398167,0.5929833,0.7416334,401.1642,1123.771729,5409.734375,5.387734
1980,264,0.2884333,0.5929833,0.6718,402.2085,1126.876099,8445.670898,5.591353
1981,264,0.16075,0.5929833,0.7694666,402.3913,10695.5,41456.26172,395.7639
1982,264,0.5398167,0.5929833,0.8109667,403.3944,2992.994873,11646.42969,63.53234
1983,264,0.27245,0.5929833,0.6581333,406.7827,7469.990234,31789.5957,603.4869
1984,264,0.3223333,0.5929833,0.6581333,407.2838,4711.157715,21279.94531,105.7081
1985,264,0.5069833,0.5929833,0.7556334,408.1346,4528.259766,19935.3418,61.05926
1986,264,0.4873167,0.5929833,0.7556334,413.3034,2481.934326,15195.32422,13.80579
1987,264,0.3436,0.5929833,0.7831333,414.3178,9640.305664,48787.17578,638.4402
1988,264,0.4873167,0.5929833,0.6718,418.1421,1217.310547,5633.615723,6.233432
1989,264,0.16075,0.5929833,0.7969667,418.3864,4068.483643,16163.00391,744.5731
1990,264,0.4566667,0.5929833,0.7138,425.1947,2334.067383,13271.61719,35.33143
1991,264,0.4714833,0.5929833,0.6998,427.1463,1429.340698,8175.449219,10.51214
1992,264,0.5528167,0.5929833,0.6998,429.2405,4478.678223,21689.89063,27.73189
1993,264,0.5069833,0.5929833,0.7969667,432.2356,42083.21875,215866.8125,708.6871
1994,264,0.5069833,0.5929833,0.7831333,433.2383,11097.49902,58988.99609,343.2842
1995,264,0.5398167,0.5929833,0.6859667,446.4191,1753.262573,6744.298828,124.3764
1996,264,0.41365,0.5929833,0.8239667,455.1759,6941.353516,50143.80078,62.28989
1997,264,0.3436,0.5929833,0.7278,456.1762,2397.488525,14879.20508,30.72987
1998,264,0.5259833,0.5929833,0.7831333,458.2053,1791.768799,8030.639648,11.39957
1999,264,0.3865,0.5929833,0.7831333,473.2604,6270.763184,54593.29297,70.8363
2000,264,0.5259833,0.5929833,0.6581333,485.3568,389474.4063,1510318.375,25547.52
2001,264,0.3276,0.5929833,0.6718,486.3594,113576.0391,463341.875,9233.575
2002,264,0.4278167,0.5929833,0.6581333,487.3609,22121.5,88251.78125,373.8932
2003,264,0.4873167,0.5929833,0.6859667,488.3549,5383.667969,24094.37305,344.2929
2004,264,0.4,0.5929833,0.6581333,495.378,1212.287842,7015.165527,73.29832
2005,264,0.4714833,0.5929833,0.6718,511.4067,17228.27734,70686.22656,427.299
2006,264,0.5259833,0.5929833,0.6581333,512.4114,18535.20313,73131.69531,286.2284
2007,264,0.5398167,0.5929833,0.6581333,526.4292,16987.99805,64026.27344,201.9359
2008,264,0.5259833,0.5929833,0.6581333,527.4301,5426.520508,21742.63672,174.5921
2009,264,0.5259833,0.5929833,0.6859667,529.3806,33132.55469,138139.875,733.4997
2010,264,0.4714833,0.5929833,0.7138,534.2943,12825.4668,52190.78125,93.81406
2011,264,0.16075,0.5929833,0.7138,535.2982,5101.929199,21664.92578,112.7112
2012,264,0.12355,0.5929833,0.7831333,540.4252,95128.11719,401330.5,1241.538
2013,264,0.44215,0.5929833,0.7831333,541.4247,32769.46484,132972.8594,1060.968
2014,264,0.3736667,0.5929833,0.6998,542.4291,8150.200684,34384.17969,353.2643
2015,264,0.4566667,0.5929833,0.8239667,546.3958,15182.40625,77331.69531,224.1132
2016,264,0.5259833,0.5929833,0.8239667,549.9139,2184.734375,9097.719727,87.0751
2017,264,0.4278167,0.5929833,0.6859667,556.4369,15347.00488,73783.90625,352.1818
2018,264,0.4,0.5929833,0.6859667,557.4142,4358.115234,21614.13281,153.3167
2019,264,0.1394,0.5929833,0.8109667,557.912,1609.191772,6328.949707,68.77244
2020,264,0.4278167,0.5929833,0.7556334,561.2929,105253.1953,566373.3125,2435.015
2021,264,0.5259833,0.5929833,0.7694666,562.2955,38515.10547,207710.0781,768.9971
2022,264,0.5069833,0.5929833,0.7556334,563.2984,9105.34082,47976.36719,194.579
2023,264,0.4873167,0.5929833,0.7278,563.4075,1958.895386,7742.150391,106.991
2024,264,0.41365,0.5929833,0.8109667,568.4564,69345.67188,287245.4688,2203.662
2025,264,0.4278167,0.5929833,0.8109667,569.4565,23003.28125,96711.78125,872.7646
2026,264,0.4566667,0.5929833,0.6718,570.4564,28413.49023,121333.9688,394.9173
2027,264,0.4873167,0.5929833,0.6581333,571.458,7911.831055,30822.34766,272.2963
2028,264,0.12355,0.5929833,0.8239667,571.9243,3489.602783,14351.75879,170.2773
2029,264,0.5259833,0.5929833,0.7416334,572.4375,2702.30835,11099.54395,124.3917
2030,264,0.4566667,0.5929833,0.6718,573.4091,5348.925293,25443.87109,204.2476
2031,264,0.5528167,0.5929833,0.6581333,576.4088,2510.05835,9510.716797,154.4086
2032,264,0.5259833,0.5929833,0.7138,579.4213,4667.388672,18284.38281,263.8526
2033,264,0.5259833,0.5929833,0.8239667,579.9251,2576.025391,10180.51074,118.6712
2034,264,0.5398167,0.5929833,0.7969667,580.9196,1259.321655,4646.043457,48.7733
2035,264,0.4714833,0.5929833,0.6718,590.4223,17317.22656,69743.60156,1043.833
2036,264,0.4873167,0.5929833,0.6859667,591.4239,6980.599609,28109.95313,479.237
2037,264,0.3382833,0.5929833,0.6718,592.4232,2723.08252,11634.66309,194.4734
2038,264,0.5259833,0.5929833,0.7138,593.4376,10557.24512,40299.09375,556.1028
2039,264,0.5259833,0.5929833,0.8109667,593.9406,5350.585449,21183.67188,235.8407
2040,264,0.5259833,0.5929833,0.7278,594.4397,2446.976563,9166.041992,165.8565
2041,264,0.44215,0.5929833,0.6998,595.3779,2526.77124,13190.97559,203.3047
2042,264,0.5259833,0.5929833,0.6998,600.4652,13665.24023,53510.29297,487.5146
2043,264,0.5259833,0.5929833,0.6859667,601.9365,4274.598633,16133.11719,258.7735
2044,264,0.09723333,0.5929833,0.7969667,602.9318,1359.772339,5322.838867,54.82973
2045,264,0.44215,0.5929833,0.6859667,606.9349,1166.709961,4948.514648,45.17239
2046,264,0.5069833,0.5929833,0.6718,613.5067,3455.230957,13183.39648,416.977
2047,264,0.5069833,0.5929833,0.8109667,615.4515,14369.93848,56575.29688,382.7328
2048,264,0.5259833,0.5929833,0.8362833,615.9531,7682.766602,30640.66016,264.1153
2049,264,0.3736667,0.5929833,0.6859667,616.4637,5689.146484,21775.21289,222.6301
2050,264,0.5398167,0.5929833,0.7138,620.4382,3344.255615,12931.99805,179.258
2051,264,0.5069833,0.5929833,0.7831333,623.4462,8006.492676,32518.02148,1009.037
2052,264,0.5259833,0.5929833,0.8109667,623.9503,5592.817871,22324.10352,191.4156
2053,264,0.5069833,0.5929833,0.8239667,624.4456,3940.495361,15829.9668,462.5684
2054,264,0.3099167,0.5929833,0.6859667,624.9379,1399.088135,5103.380859,25.05582
2055,264,0.5259833,0.5929833,0.6998,628.495,9651.014648,38011.10938,233.5489
2056,264,0.5259833,0.5929833,0.6859667,628.952,1466.344971,5332.043457,79.32171
2057,264,0.5069833,0.5929833,0.7278,629.3969,32251.03516,147665.1563,1630.415
2058,264,0.5259833,0.5929833,0.6859667,629.5001,2615.623047,10504.21582,101.8588
2059,264,0.2034167,0.5929833,0.8362833,630.4011,12369.43945,67444.41406,790.8326
2060,264,0.4566667,0.5929833,0.7138,631.4057,4498.206055,19372.27734,276.5819
2061,264,0.5069833,0.5929833,0.6998,635.4528,8784.732422,34383.92188,412.5261
2062,264,0.2087667,0.5929833,0.6998,636.4484,3674.066895,14777.94922,178.7654
2063,264,0.5069833,0.5929833,0.7278,637.4644,17181.90625,67791.5,3125.106
2064,264,0.5259833,0.5929833,0.7969667,637.9642,11437.03223,45166.79688,369.9024
2065,264,0.5259833,0.5929833,0.7416334,638.4677,5016.630859,19698.89258,467.9601
2066,264,0.5259833,0.5929833,0.6859667,638.9688,1343.404053,5127.471191,56.63261
2067,264,0.5069833,0.5929833,0.6718,640.5323,14466.20898,56883.19141,1635.837
2068,264,0.2547667,0.5929833,0.6718,641.5332,5610.814941,22584.45898,790.7119
2069,264,0.5259833,0.5929833,0.6453,645.4921,4983.82666,17190.43164,200.9326
2070,264,0.44215,0.5929833,0.7416334,646.4636,5976.714844,27051.79297,378.2358
2071,264,0.5398167,0.5929833,0.7416334,650.4424,1591.88562,6597.972656,49.8237
2072,264,0.17675,0.5929833,0.7969667,650.9608,1181.002441,4558.112305,60.74258
2073,264,0.5259833,0.5929833,0.7278,651.4608,2321.388428,8595.386719,139.8305
2074,264,0.5069833,0.5929833,0.6998,656.5269,11078.77246,43453.90625,1144.878
2075,264,0.5069833,0.5929833,0.6859667,657.3738,25194.48438,93523.83594,1311.222
2076,264,0.4873167,0.5929833,0.7138,657.5279,3738.262939,15083.18066,264.2954
2077,264,0.4566667,0.5929833,0.7138,658.3768,13091.50391,68108.39844,1204.468
2078,264,0.44215,0.5929833,0.7278,658.5051,22548.32031,95763.15625,488.3757
2079,264,0.2265,0.5929833,0.7138,659.3792,5552.837891,31026.56445,100.0225
2080,264,0.5398167,0.5929833,0.7138,659.4771,22828.80469,91817.95313,871.4893
2081,264,0.5398167,0.5929833,0.8239667,659.9805,13490.31543,56015.21484,441.7712
2082,264,0.1500667,0.5929833,0.6859667,659.9883,9891.460938,53628.08203,200.2879
2083,264,0.4278167,0.5929833,0.7138,660.3716,1773.949951,10149.97754,39.95146
2084,264,0.5398167,0.5929833,0.7694666,660.4824,7219.976563,29576.49609,328.9155
2085,264,0.2371,0.5929833,0.6859667,660.9822,1531.685425,6439.777344,60.62722
2086,264,0.5398167,0.5929833,0.8487833,667.4714,10512.53125,46437.12891,1043.795
2087,264,0.4714833,0.5929833,0.7138,672.5231,7176.541992,32088.44531,205.3527
2088,264,0.5069833,0.5929833,0.6718,672.9782,1376.451416,5224.313965,58.89043
2089,264,0.5398167,0.5929833,0.7556334,673.421,4327.397461,24929.2168,121.6468
2090,264,0.4873167,0.5929833,0.7138,673.5269,2781.75293,12596.07129,91.66586
2091,264,0.5259833,0.5929833,0.6453,674.5054,1708.225342,6093.071777,86.09492
2092,264,0.5259833,0.5929833,0.7278,678.4748,19781.20703,77018.09375,779.2213
2093,264,0.5259833,0.5929833,0.7831333,679.5571,1322.251221,5285.257324,134.127
2094,264,0.5528167,0.5929833,0.7278,680.4819,2854.893799,11212.21875,280.4826
2095,264,0.44215,0.5929833,0.8362833,681.4891,19405.6582,81788.02344,2954.842
2096,264,0.5259833,0.5929833,0.8239667,681.9933,15318.04297,61289.41406,444.6602
2097,264,0.4566667,0.5929833,0.7556334,682.4893,5460.668457,23750.7207,609.6352
2098,264,0.5259833,0.5929833,0.6859667,682.9884,1571.112671,5965.121582,52.42302
2099,264,0.4566667,0.5929833,0.6998,683.4324,4324.129395,20973.01563,286.1614
2100,264,0.5259833,0.5929833,0.6859667,684.5599,18533.98047,71471.67969,1547.714
2101,264,0.5259833,0.5929833,0.6998,685.561,6875.907715,28115.52148,503.3134
2102,264,0.5259833,0.5929833,0.6998,686.5579,2013.475464,8568.709961,204.2198
2103,264,0.5259833,0.5929833,0.7278,688.5145,9376.475586,37608.55078,279.8114
2104,264,0.5398167,0.5929833,0.6998,689.4904,8703.567383,34566.18359,325.7314
2105,264,0.5398167,0.5929833,0.6581333,692.4949,1867.703003,6224.764648,162.5408
2106,264,0.4,0.5929833,0.7694666,693.4683,2397.44043,9460.495117,79.11775
2107,264,0.4873167,0.5929833,0.7138,700.5534,10856.62988,42905.56641,573.7817
2108,264,0.4873167,0.5929833,0.7138,701.5571,4646.599609,18281.16406,433.1166
2109,264,0.3865,0.5929833,0.6453,702.4009,1677.823242,8724.90332,56.28752
2110,264,0.5069833,0.5929833,0.7416334,702.5312,19988.57031,79331.36719,410.8514
2111,264,0.2939,0.5929833,0.6718,703.5109,26026.17383,96769.6875,1008.589
2112,264,0.5259833,0.5929833,0.8362833,704.0046,13662.09375,55738.23828,497.8063
2113,264,0.5259833,0.5929833,0.6859667,705.0045,1612.988647,6329.734863,43.72697
2114,264,0.5398167,0.5929833,0.7138,705.5023,5411.387695,19666.50586,427.7087
2115,264,0.5398167,0.5929833,0.6859667,706.4974,1567.343994,5558.558105,94.45013
2116,264,0.3613333,0.5929833,0.7556334,707.4913,4385.177734,20015.69531,149.9288
2117,264,0.2034167,0.5929833,0.7416334,711.5014,8209.347656,37559.66797,583.994
2118,264,0.5259833,0.5929833,0.8109667,712.004,5899.918945,23405.44141,182.1185
2119,264,0.5398167,0.5929833,0.7416334,712.5028,2591.603027,10580.41602,231.4213
2120,264,0.5398167,0.5929833,0.8239667,713.0021,1407.149414,4967.115234,22.14535
2121,264,0.5069833,0.5929833,0.7278,716.5468,6469.976074,24624.89453,180.9581
2122,264,0.5259833,0.5929833,0.6859667,717.5514,2837.426514,10799.32617,95.69576
2123,264,0.5528167,0.5929833,0.6859667,721.4977,2173.081543,8299.046875,88.41949
2124,264,0.5259833,0.5929833,0.7416334,722.5014,16267.60352,63965.14063,1174.934
2125,264,0.5069833,0.5929833,0.7416334,723.5035,6688.223633,27489.25977,548.0242
2126,264,0.0714,0.5929833,0.9807833,726.018,12771.59473,50800.51563,311.7025
2127,264,0.4873167,0.5929833,0.7278,727.0189,1803.519043,7277.782227,51.91967
2128,264,0.5069833,0.5929833,0.7278,727.4586,4534.60498,17705.5918,263.769
2129,264,0.44215,0.5929833,0.7138,728.5833,22232.80469,87413.11719,1232.36
2130,264,0.4278167,0.5929833,0.7138,729.5884,9011.901367,36552.24609,1051.165
2131,264,0.5259833,0.5929833,0.7278,730.5926,2655.793701,10460.84961,242.1993
2132,264,0.5069833,0.5929833,0.7278,732.5432,8692.584961,34410.625,343.4978
2133,264,0.4566667,0.5929833,0.7138,733.5336,12891.64648,48224.375,377.0769
2134,264,0.2034167,0.5929833,0.9182833,734.0158,4988.48584,19827.66992,276.0992
2135,264,0.5259833,0.5929833,0.7278,734.5309,5944.120117,21433.86914,220.9247
2136,264,0.44215,0.5929833,0.6581333,737.4915,2645.276367,11991.03125,117.4484
2137,264,0.5069833,0.5929833,0.7416334,744.5791,11873.86133,46385.92188,1022.418
2138,264,0.5259833,0.5929833,0.7416334,745.5817,5608.019531,21557.07422,499.314
2139,264,0.5069833,0.5929833,0.7278,746.5588,14611.27246,57869.67969,352.7693
2140,264,0.41365,0.5929833,0.8109667,747.5313,18035.44531,71972.6875,438.8161
2141,264,0.1340667,0.5929833,0.8239667,748.0323,9619.416016,39244.78516,596.1763
2142,264,0.5259833,0.5929833,0.7694666,748.5377,7381.969238,29746.3418,366.8279
2143,264,0.5259833,0.5929833,0.7556334,749.0336,1281.466431,5074.946777,31.21872
2144,264,0.5398167,0.5929833,0.7556334,749.5354,2584.901123,9055.040039,154.8063
2145,264,0.5069833,0.5929833,0.7138,755.5833,1279.099243,5182.148438,132.737
2146,264,0.5259833,0.5929833,1.043283,756.0293,4187.031738,16511.29492,200.0533
2147,264,0.41365,0.5929833,0.7831333,759.5703,5282.793945,23432.94727,507.6934
2148,264,0.4278167,0.5929833,0.6718,765.5255,1922.838867,7805.794434,90.16534
2149,264,0.4714833,0.5929833,0.7556334,766.5263,11008.88477,44946.19141,568.0274
2150,264,0.4714833,0.5929833,0.7556334,767.525,5051.091797,20431.63867,257.7117
2151,264,0.09723333,0.5929833,0.7969667,768.5334,127120.2188,599852.6875,5499.217
2152,264,0.4873167,0.5929833,0.7969667,769.537,72375.375,328378.9688,3095.363
2153,264,0.5259833,0.5929833,0.8362833,770.0423,8625.761719,33927.46875,461.3193
2154,264,0.5259833,0.5929833,0.8239667,770.5395,19743.96094,90904.60156,1872.276
2155,264,0.1554,0.5929833,1.043283,771.0435,1352.850708,5271.128906,61.90405
2156,264,0.5398167,0.5929833,0.7556334,771.483,2726.700928,10165.29395,98.4203
2157,264,0.5259833,0.5929833,0.8362833,772.5465,2696.14209,11438.55176,129.9054
2158,264,0.5259833,0.5929833,0.7278,772.6099,20605.08789,79431.30469,1313.373
2159,264,0.2884333,0.5929833,0.7278,773.6144,9927.120117,38981.44531,838.4781
2160,264,0.5259833,0.5929833,0.6998,774.6161,3309.125488,12501.67188,267.324
2161,264,0.5398167,0.5929833,0.7416334,775.5606,1612.404175,6140.61084,141.6967
2162,264,0.4714833,0.5929833,0.7416334,776.5714,7902.763184,31432.33398,403.4543
2163,264,0.4714833,0.5929833,0.6859667,777.5632,9907.853516,36703.05469,585.6528
2164,264,0.5259833,0.5929833,0.7138,778.0416,3575.583008,14060.60449,238.9444
2165,264,0.41365,0.5929833,0.7416334,778.5607,3920.540527,15069.14746,302.6326
2166,264,0.5398167,0.5929833,0.6998,780.5455,1262.362671,4972.438965,84.86282
2167,264,0.5069833,0.5929833,0.8109667,787.5983,3285.025879,14232.01563,157.1687
2168,264,0.4714833,0.5929833,0.7556334,788.6066,18221.86719,74588.35156,984.3041
2169,264,0.4714833,0.5929833,0.7556334,789.6121,8054.921875,33085.04688,627.4684
2170,264,0.3382833,0.5929833,0.7278,790.5848,11869.01074,50115.46484,513.939
2171,264,0.3099167,0.5929833,0.7969667,791.556,12570.79492,49151.14063,593.0652
2172,264,0.5398167,0.5929833,0.8109667,792.5585,4401.100586,17636.50391,286.9752
2173,264,0.41365,0.5929833,0.7416334,793.0635,1137.02002,4614.856934,21.02449
2174,264,0.4873167,0.5929833,0.7416334,793.5594,3643.354736,13766.68555,292.4482
2175,264,0.1394,0.5929833,0.6718,794.581,6319.420898,28050.87695,301.0543
2176,264,0.44215,0.5929833,0.7416334,795.5417,4080.447998,16205.26074,118.4143
2177,264,0.4566667,0.5929833,0.6718,796.4695,6181.758789,29734.60938,299.3393
2178,264,0.4873167,0.5929833,0.6718,798.4689,3376.737305,15233.14648,213.9876
2179,264,0.5259833,0.5929833,0.6998,799.5532,3471.976807,13852.07715,314.3503
2180,264,0.5259833,0.5929833,1.005617,800.0546,2321.611328,9250.123047,103.3781
2181,264,0.5259833,0.5929833,0.7138,801.4139,1885.89856,7243.830078,40.24877
2182,264,0.5259833,0.5929833,0.6581333,802.4213,1214.030151,4435.693848,22.04227
2183,264,0.5259833,0.5929833,0.7278,804.5967,3983.466797,15160.5293,142.8861
2184,264,0.4873167,0.5929833,0.6718,805.608,2530.930664,9629.472656,140.9694
2185,264,0.2034167,0.5929833,0.7694666,810.5527,10737.4502,42749.10547,586.2495
2186,264,0.5069833,0.5929833,0.7416334,812.5572,12135.80371,55835.33594,906.2079
2187,264,0.5259833,0.5929833,0.7556334,813.5646,12117.50684,53103.46094,711.8224
2188,264,0.1129,0.5929833,0.8109667,814.0726,4854.541992,20078.82031,133.4048
2189,264,0.5259833,0.5929833,0.7556334,814.569,5282.325195,22597.42383,269.7655
2190,264,0.5528167,0.5929833,0.7831333,815.5078,1504.694214,5554.654297,78.88285
2191,264,0.5259833,0.5929833,0.7138,815.5719,1052.967407,4193.224609,37.53453
2192,264,0.3736667,0.5929833,0.7416334,816.6377,24683.40039,95034.20313,1559.441
2193,264,0.5259833,0.5929833,0.7416334,817.64,10607.11621,40226.15625,1115.313
2194,264,0.5259833,0.5929833,0.7416334,818.6406,3307.702881,12635.47852,198.103
2195,264,0.5259833,0.5929833,0.7416334,820.5989,4054.525635,15520.75781,201.2034
2196,264,0.5259833,0.5929833,0.7416334,821.594,7159.033203,24451.22656,466.6389
2197,264,0.5259833,0.5929833,0.6859667,822.075,2536.894287,9792.014648,94.7971
2198,264,0.5259833,0.5929833,0.6453,822.5941,2604.008789,8506.265625,148.2274
2199,264,0.1394,0.5929833,0.7694666,823.6008,12805.61133,53617.62891,643.9449
2200,264,0.5259833,0.5929833,0.7969667,824.6004,6715.469238,26587.65625,422.588
2201,264,0.5259833,0.5929833,0.6859667,825.6061,1983.025024,7448.790039,102.4721
2202,264,0.5259833,0.5929833,0.7556334,832.6331,10056.37793,39479.15625,757.0171
2203,264,0.4278167,0.5929833,0.7556334,833.6351,5336.065918,20252.93164,420.5041
2204,264,0.5259833,0.5929833,0.7416334,834.6095,7734.444824,29500.16992,389.5674
2205,264,0.5259833,0.5929833,0.7138,835.5905,8615.711914,32671.24609,552.4395
2206,264,0.5259833,0.5929833,0.8109667,836.078,3879.893555,15290.66992,152.9381
2207,264,0.2495,0.5929833,0.7556334,839.5522,3417.922363,17034.05078,153.0467
2208,264,0.5259833,0.5929833,0.6718,840.4985,3586.515381,13874.85156,189.7553
2209,264,0.44215,0.5929833,0.6998,840.5633,2225.451904,9714.355469,104.5349
2210,264,0.2671667,0.5929833,0.7416334,843.5751,1992.853638,7955.392578,206.7991
2211,264,0.4566667,0.5929833,0.6859667,844.5817,1162.53833,4904.582031,45.21174
